initiativeId,employeeId,initiativeName,description,startDate,endDate,utilizationPercent,status,type,createdAt,lastUpdated
"a66b73a2-410c-4985-9318-f3e1860655b4","I780063","Integration Testing Framework","Initiative: Building integration testing framework","2026-02-01","2026-08-31","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"bb6740ab-76bb-484e-806d-be63d4f8a09a","I780066","Frontend Accessibility Audit","Evaluation: Auditing frontend accessibility compliance","2026-03-01","2026-06-30","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"cda7f8a3-1757-4103-bdad-9f55fc38d80e","I780066","Accessible UI Toolkit","Initiative: Building accessible UI component toolkit","2026-03-01","2026-09-30","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"0c9eb0c4-5f3c-41df-9c61-36e25a161d19","I780068","Data Model Quality Assessment","Evaluation: Assessing data model quality and consistency","2026-03-15","2026-07-15","20","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"e083ce42-10ec-408f-95c8-97ebe25a75f4","I780068","Feature Store Development","Initiative: Developing ML feature store platform","2026-02-15","2026-08-31","22","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"c3dd5e53-500a-45a9-829c-a69ac81b2153","I780072","Technical Specification Review","Evaluation: Reviewing technical specification documents","2026-04-01","2026-07-31","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"b9c20bb4-d9bd-4658-8d95-36560cf8642e","I780072","Specification Template Library","Initiative: Creating specification template library","2026-03-01","2026-09-30","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"eabc4e66-ea5d-4e61-8e71-72d6efcff521","I780076","Microservice Health Check","Evaluation: Checking microservice health and uptime","2026-03-01","2026-06-30","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"e0ebeeae-2549-456c-b4d3-1353f0da4278","I780076","Service Mesh Adoption Plan","Initiative: Planning service mesh adoption","2026-02-01","2026-08-31","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"9b7e715b-e37f-4b23-9d75-9f8c056110cf","I780081","Database Performance Review","Evaluation: Reviewing database performance benchmarks","2026-03-15","2026-07-15","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"205e6f66-f198-4685-a9f8-af7c834c3091","I780081","Database Optimization Toolkit","Initiative: Building database optimization toolkit","2026-03-01","2026-09-30","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"a3b3b922-0f42-477c-a5d1-038a6deecdb4","I780083","Data Quality Metrics Review","Evaluation: Reviewing data quality metrics dashboard","2026-04-01","2026-07-31","20","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"5730c162-5c29-421a-b532-673f6f83e25d","I780083","Data Profiling Automation","Initiative: Automating data profiling processes","2026-02-15","2026-08-31","22","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"6e3c9567-afb7-4b72-8a96-c8cebd254729","I780088","NLP Model Accuracy Assessment","Evaluation: Assessing NLP model accuracy benchmarks","2026-03-01","2026-06-30","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"6f0fdefb-0dc9-4e77-97aa-7cb19bba5b8d","I780088","NLP Service Platform","Initiative: Building NLP-as-a-service platform","2026-03-01","2026-09-30","22","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"aedba2c2-c97b-41bb-acc9-a117ed46f392","I780089","Statistical Model Validation","Evaluation: Validating statistical model outputs","2026-03-15","2026-07-15","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"ff3ded90-adb1-40b2-aee2-82628a53f48c","I780089","Experiment Tracking Platform","Initiative: Building ML experiment tracking platform","2026-02-01","2026-08-31","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"12e244b0-5fb5-4e9b-be8c-10dc10c842e4","I780093","Cloud Design Pattern Review","Evaluation: Reviewing cloud design pattern adherence","2026-04-01","2026-07-31","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"423fe8a9-a777-4ff8-b4c5-32bc8b45badc","I780093","Cloud Design Pattern Catalog","Initiative: Building cloud design pattern catalog","2026-03-01","2026-09-30","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"df286fb0-eee9-4123-af4a-f1fb0eae0375","I780096","Service Reliability Assessment","Evaluation: Assessing service reliability indicators","2026-03-01","2026-06-30","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"06d39f82-655b-4469-b1b1-fac632b796f4","I780096","SLA Monitoring Dashboard","Initiative: Building SLA monitoring dashboard","2026-02-15","2026-08-31","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"fbed4286-5095-43f4-9667-d3faf1b43a29","I780099","Full Stack Test Coverage Review","Evaluation: Reviewing full stack test coverage gaps","2026-03-15","2026-07-15","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"c2edb4bf-b5ec-4e97-a869-7bd8b176ee3d","I780099","E2E Testing Suite","Initiative: Building end-to-end testing suite","2026-03-01","2026-09-30","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"14e463bb-2bf9-4af0-9a10-d697890dd8b7","I780102","Application Deployment Review","Evaluation: Reviewing application deployment processes","2026-04-01","2026-07-31","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"6a045fe3-6ca3-4543-b9c6-9c1281f1589e","I780102","CI/CD Pipeline Templates","Initiative: Creating CI/CD pipeline templates","2026-02-01","2026-08-31","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"841f7cd0-bd6f-465f-bbbb-e421fb56ca99","I780106","Backend Scalability Test","Evaluation: Testing backend service scalability","2026-03-01","2026-06-30","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"d7828a14-8abe-4047-998d-b40527d35a0f","I780106","Performance Testing Suite","Initiative: Building performance testing suite","2026-03-01","2026-09-30","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"215a3459-2c78-4397-9806-7418aba03249","I780108","Frontend Component Review","Evaluation: Reviewing frontend component architecture","2026-03-15","2026-07-15","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"bd1aed8a-374e-47e8-9f7d-44e916684fed","I780108","Design System Components","Initiative: Building design system component library","2026-02-15","2026-08-31","22","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"9175c3b0-fa69-405a-97b2-fadc5ccc87ad","I780112","Full Stack Integration Review","Evaluation: Reviewing full stack integration points","2026-04-01","2026-07-31","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"28437557-33d6-460a-9302-66a53374e0a3","I780112","Integration Testing Toolkit","Initiative: Building integration testing toolkit","2026-03-01","2026-09-30","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"392aea8e-c9ef-488a-8193-8a189977e4ff","I780114","DevOps Toolchain Assessment","Evaluation: Assessing DevOps toolchain effectiveness","2026-03-01","2026-06-30","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"f8e2dc44-4caa-4b57-be6d-11b41a9ef847","I780114","DevOps Maturity Roadmap","Initiative: Creating DevOps maturity roadmap","2026-02-01","2026-08-31","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"8bb52e25-5b2f-469f-b4be-223dc7d32673","I780119","Service Mesh Configuration Review","Evaluation: Reviewing service mesh configuration","2026-03-15","2026-07-15","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"0833924c-79ea-415b-94cf-62aa1e556db4","I780119","Observability Framework","Initiative: Building observability framework","2026-03-01","2026-09-30","22","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"abeae01c-6b69-448e-90a4-8d120f16000d","I780121","Application Security Scan Review","Evaluation: Reviewing application security scan results","2026-04-01","2026-07-31","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"981c0876-0664-4f18-b864-4978ecf1ae7a","I780121","Security Checklist Template","Initiative: Creating security checklist templates","2026-02-15","2026-08-31","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"104224b5-e213-48be-921a-8f7e47112c94","I780124","API Contract Testing Review","Evaluation: Reviewing API contract testing coverage","2026-03-01","2026-06-30","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"8bfc4ef0-57d0-43d2-8895-5b26858c0db8","I780124","Consumer-Driven Contract Testing","Initiative: Implementing consumer-driven contract testing","2026-03-01","2026-09-30","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"70160840-6abc-4516-af2c-bb6b6b66ef05","I780126","UI Performance Benchmark","Evaluation: Benchmarking UI rendering performance","2026-03-15","2026-07-15","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"14dadb1c-4eba-4d25-bab6-e0b375cb1616","I780126","Frontend Performance Guide","Initiative: Writing frontend performance optimization guide","2026-02-01","2026-07-31","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"15c6a05f-1785-4a45-9412-14b0161fd70b","I780129","Full Stack Security Assessment","Evaluation: Assessing full stack security posture","2026-04-01","2026-07-31","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"e6237712-f4b6-4760-97c8-b0f444a586c4","I780129","Security Best Practices Guide","Initiative: Writing security best practices guide","2026-03-01","2026-09-30","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"1a8fb7ad-2289-4dce-bcbd-57fcf05bfb88","I780132","CI/CD Pipeline Efficiency Review","Evaluation: Reviewing CI/CD pipeline efficiency","2026-03-01","2026-06-30","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"777a5bdd-5dd4-4230-83bf-ccb51211d8f7","I780132","Pipeline Optimization Suite","Initiative: Building pipeline optimization tools","2026-02-15","2026-08-31","22","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"22670592-7371-4752-9028-33b41ff0c6b4","I780135","Microservice Architecture Review","Evaluation: Reviewing microservice architecture patterns","2026-03-15","2026-07-15","16","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"96c23c30-e568-4938-bec7-fbdb0e9bef64","I780135","Service Decomposition Guide","Initiative: Writing service decomposition guidelines","2026-03-01","2026-09-30","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"2e370378-15ce-45a0-90d0-e1e26e289cdf","I780137","Code Maintainability Assessment","Evaluation: Assessing code maintainability metrics","2026-04-01","2026-07-31","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"8bee3f5f-a871-459f-b3ce-e370aff06863","I780137","Clean Code Workshop Material","Initiative: Creating clean code workshop material","2026-02-01","2026-08-31","18","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"92696ae4-dd10-41c1-89d5-7ead6dc62a34","I780140","React Performance Audit","Evaluation: Auditing React application performance","2026-03-01","2026-06-30","18","Active","Evaluation","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
"a66b5351-1efa-47fd-8cfe-0558f5c4e175","I780140","React Best Practices Guide","Initiative: Writing React best practices guide","2026-03-01","2026-09-30","20","Active","Initiative","2026-04-10T10:00:00.000Z","2026-04-10T10:00:00.000Z"
